userID	movieID	rating	date_day	date_month	date_year	date_hour	date_minute	date_second	date_combined
21767	1213	5.0	2	12	2007	1	40	16	2007-12-02
21767	1214	5.0	1	12	2007	18	56	38	2007-12-01
21767	1221	5.0	2	12	2007	19	21	38	2007-12-02
21767	1222	5.0	2	12	2007	1	31	6	2007-12-02
21767	1225	5.0	1	12	2007	18	59	37	2007-12-01
21767	1246	5.0	1	12	2007	20	42	28	2007-12-01
21767	1247	4.5	2	12	2007	19	32	41	2007-12-02
21767	1258	3.5	2	12	2007	20	14	27	2007-12-02
21767	1259	5.0	2	12	2007	5	2	31	2007-12-02
21767	1265	2.0	2	12	2007	1	42	6	2007-12-02
21767	1270	5.0	1	12	2007	19	16	18	2007-12-01
21767	1307	2.5	2	12	2007	21	0	49	2007-12-02
21767	1387	3.5	2	12	2007	2	12	18	2007-12-02
21767	1391	4.0	2	12	2007	2	38	27	2007-12-02
21767	1393	4.0	2	12	2007	2	13	2	2007-12-02
21767	1517	3.0	1	12	2007	19	15	24	2007-12-01
21767	1584	2.0	1	12	2007	20	10	32	2007-12-01
21767	1617	3.5	2	12	2007	2	18	22	2007-12-02
21767	1641	5.0	2	12	2007	19	30	43	2007-12-02
21767	1653	3.0	2	12	2007	1	33	3	2007-12-02
21767	1682	3.0	2	12	2007	20	34	52	2007-12-02
21767	1690	4.5	1	12	2007	18	56	50	2007-12-01
21767	1704	4.0	2	12	2007	1	39	50	2007-12-02
21767	1721	3.0	2	12	2007	20	44	58	2007-12-02
21767	1729	4.0	2	12	2007	2	11	33	2007-12-02
21767	1884	5.0	2	12	2007	1	23	9	2007-12-02
21767	1923	5.0	2	12	2007	20	42	0	2007-12-02
21767	1954	5.0	2	12	2007	4	33	49	2007-12-02
21767	1961	5.0	2	12	2007	4	24	21	2007-12-02
21767	2011	4.0	1	12	2007	19	16	28	2007-12-01
21767	2012	3.5	1	12	2007	19	16	43	2007-12-01
21767	2023	5.0	2	12	2007	19	31	42	2007-12-02
21767	2028	5.0	2	12	2007	4	36	54	2007-12-02
21767	2174	5.0	1	12	2007	19	20	30	2007-12-01
21767	2268	4.5	1	12	2007	18	32	2	2007-12-01
21767	2329	5.0	1	12	2007	19	5	46	2007-12-01
21767	2424	3.5	2	12	2007	21	9	9	2007-12-02
21767	2502	5.0	2	12	2007	3	11	41	2007-12-02
21767	2571	4.0	2	12	2007	19	48	47	2007-12-02
21767	2628	1.0	2	12	2007	5	3	15	2007-12-02
21767	2692	5.0	2	12	2007	4	34	39	2007-12-02
21767	2700	5.0	2	12	2007	4	57	16	2007-12-02
21767	2706	5.0	1	12	2007	19	6	21	2007-12-01
21767	2712	5.0	2	12	2007	1	15	26	2007-12-02
21767	2716	4.5	2	12	2007	1	35	24	2007-12-02
21767	2762	4.0	2	12	2007	20	15	54	2007-12-02
21767	2858	5.0	1	12	2007	19	0	48	2007-12-01
21767	2916	4.0	2	12	2007	20	45	39	2007-12-02
21767	2918	5.0	2	12	2007	1	25	15	2007-12-02
21767	2959	5.0	2	12	2007	1	25	33	2007-12-02
21767	2985	3.0	2	12	2007	4	33	31	2007-12-02
21767	2997	5.0	1	12	2007	19	22	25	2007-12-01
21767	3052	5.0	1	12	2007	20	49	10	2007-12-01
21767	3147	5.0	2	12	2007	19	32	59	2007-12-02
21767	3160	1.0	2	12	2007	2	35	39	2007-12-02
21767	3408	4.0	2	12	2007	1	12	40	2007-12-02
21767	3578	3.5	2	12	2007	1	38	46	2007-12-02
21767	3793	3.0	2	12	2007	21	8	22	2007-12-02
21767	3897	5.0	1	12	2007	18	58	49	2007-12-01
21767	3948	3.5	2	12	2007	2	41	5	2007-12-02
21767	3949	5.0	2	12	2007	4	29	14	2007-12-02
21767	3977	4.0	1	12	2007	19	55	18	2007-12-01
21767	3994	3.5	2	12	2007	20	49	5	2007-12-02
21767	3996	4.0	1	12	2007	20	13	55	2007-12-01
21767	4011	4.0	2	12	2007	4	54	38	2007-12-02
21767	4022	4.0	1	12	2007	19	54	34	2007-12-01
21767	4027	5.0	2	12	2007	3	10	41	2007-12-02
21767	4034	5.0	2	12	2007	20	45	58	2007-12-02
21767	4226	5.0	2	12	2007	2	41	23	2007-12-02
21767	4246	4.0	1	12	2007	19	43	15	2007-12-01
21767	4370	4.5	1	12	2007	18	34	51	2007-12-01
21767	4447	3.0	2	12	2007	2	19	46	2007-12-02
21767	4878	5.0	1	12	2007	20	50	58	2007-12-01
21767	4963	4.0	2	12	2007	3	11	1	2007-12-02
21767	4975	5.0	2	12	2007	20	54	58	2007-12-02
21767	4979	4.0	2	12	2007	19	57	46	2007-12-02
21767	4993	3.0	2	12	2007	19	46	23	2007-12-02
21767	5299	3.5	2	12	2007	2	57	56	2007-12-02
21767	5418	5.0	2	12	2007	19	5	18	2007-12-02
21767	5445	4.5	2	12	2007	2	49	40	2007-12-02
21767	5464	3.0	2	12	2007	4	32	56	2007-12-02
21767	5481	3.0	1	12	2007	19	14	55	2007-12-01
21767	5679	4.0	2	12	2007	19	54	25	2007-12-02
21767	5902	4.5	1	12	2007	18	48	22	2007-12-01
21767	5956	4.5	2	12	2007	1	32	24	2007-12-02
21767	6373	4.0	1	12	2007	19	47	15	2007-12-01
21767	6377	3.5	2	12	2007	1	27	10	2007-12-02
21767	6378	4.5	2	12	2007	19	41	12	2007-12-02
21767	6502	4.5	1	12	2007	18	28	20	2007-12-01
21767	6537	3.5	2	12	2007	18	56	3	2007-12-02
21767	6539	3.5	2	12	2007	3	34	29	2007-12-02
21767	6711	5.0	2	12	2007	2	28	14	2007-12-02
21767	6863	3.5	2	12	2007	4	39	8	2007-12-02
21767	6870	5.0	2	12	2007	2	58	37	2007-12-02
21767	6874	5.0	2	12	2007	2	15	39	2007-12-02
21767	6942	4.5	2	12	2007	2	28	33	2007-12-02
21767	7090	4.5	2	12	2007	1	50	46	2007-12-02
21767	7361	4.5	2	12	2007	1	13	6	2007-12-02
21767	7438	4.5	2	12	2007	2	15	59	2007-12-02
21767	8361	3.0	2	12	2007	19	16	31	2007-12-02
21767	8376	3.5	2	12	2007	2	59	22	2007-12-02
21767	8529	3.5	2	12	2007	20	30	36	2007-12-02
21767	8644	5.0	2	12	2007	2	6	24	2007-12-02
21767	8665	2.5	2	12	2007	19	5	33	2007-12-02
21767	8784	4.0	2	12	2007	1	32	45	2007-12-02
21767	8874	4.5	1	12	2007	18	5	15	2007-12-01
21767	8949	5.0	2	12	2007	4	49	6	2007-12-02
21767	8950	2.5	2	12	2007	19	47	2	2007-12-02
21767	8957	5.0	2	12	2007	4	37	13	2007-12-02
21767	8961	5.0	2	12	2007	19	40	26	2007-12-02
21767	8970	3.0	2	12	2007	1	27	41	2007-12-02
21767	8984	2.0	2	12	2007	3	11	23	2007-12-02
21767	27660	5.0	5	12	2007	20	11	47	2007-12-05
21767	30707	5.0	2	12	2007	2	43	13	2007-12-02
21767	30749	4.0	2	12	2007	1	56	34	2007-12-02
21767	30810	3.0	2	12	2007	19	45	55	2007-12-02
21767	30812	3.0	2	12	2007	19	1	15	2007-12-02
21767	32587	4.5	2	12	2007	4	49	26	2007-12-02
21767	33004	2.5	2	12	2007	19	35	35	2007-12-02
21767	33166	4.5	1	12	2007	20	13	10	2007-12-01
21767	33679	4.0	2	12	2007	2	56	7	2007-12-02
21767	34048	0.5	2	12	2007	20	58	18	2007-12-02
21767	34162	3.0	2	12	2007	20	58	56	2007-12-02
21767	34405	3.5	2	12	2007	4	42	51	2007-12-02
21767	35836	3.5	2	12	2007	18	58	52	2007-12-02
21767	36529	3.0	2	12	2007	2	27	19	2007-12-02
21767	37729	5.0	2	12	2007	20	44	33	2007-12-02
21767	39183	2.0	1	12	2007	19	46	28	2007-12-01
21767	39292	5.0	2	12	2007	1	39	25	2007-12-02
21767	40819	5.0	2	12	2007	20	57	58	2007-12-02
21767	41569	4.0	2	12	2007	2	16	18	2007-12-02
21767	41997	3.0	2	12	2007	2	57	1	2007-12-02
21767	44191	3.5	2	12	2007	20	50	12	2007-12-02
21767	44665	2.5	2	12	2007	2	29	5	2007-12-02
21767	45186	2.5	2	12	2007	2	53	54	2007-12-02
21767	45728	4.5	1	12	2007	20	7	5	2007-12-01
21767	45950	4.0	1	12	2007	19	9	58	2007-12-01
21767	46965	2.0	2	12	2007	4	54	19	2007-12-02
21767	48385	2.0	1	12	2007	19	38	23	2007-12-01
21767	48774	5.0	1	12	2007	20	4	1	2007-12-01
21767	49272	2.5	1	12	2007	19	54	0	2007-12-01
21767	50872	4.0	5	12	2007	19	58	14	2007-12-05
21767	51255	1.5	3	2	2008	1	13	43	2008-02-03
21767	52973	4.5	2	12	2007	2	17	19	2007-12-02
21767	53000	5.0	1	12	2007	18	28	44	2007-12-01
21767	53322	3.0	4	12	2007	14	57	15	2007-12-04
21767	53894	5.0	2	12	2007	4	48	44	2007-12-02
21767	54272	2.5	2	12	2007	20	15	10	2007-12-02
21767	56174	2.5	9	1	2008	3	31	55	2008-01-09
21835	5418	5.0	29	4	2007	17	55	52	2007-04-29
21835	8665	4.5	29	4	2007	17	56	18	2007-04-29
21835	8961	4.5	29	4	2007	17	58	18	2007-04-29
21835	44199	4.0	29	4	2007	17	59	14	2007-04-29
21835	45722	5.0	29	4	2007	17	58	54	2007-04-29
21835	47610	5.0	29	4	2007	17	49	47	2007-04-29
21835	48385	5.0	29	4	2007	17	49	24	2007-04-29
21835	48738	4.5	29	4	2007	17	57	23	2007-04-29
21835	48780	4.0	29	4	2007	17	50	19	2007-04-29
21835	49272	5.0	29	4	2007	17	48	10	2007-04-29
21835	49278	3.0	29	4	2007	17	56	46	2007-04-29
21838	32	4.5	3	12	2007	23	28	34	2007-12-03
21838	223	4.5	2	12	2007	1	50	8	2007-12-02
21838	356	3.5	3	12	2007	23	28	14	2007-12-03
21838	541	5.0	2	12	2007	1	48	57	2007-12-02
21838	778	4.5	2	12	2007	1	58	9	2007-12-02
21838	924	4.0	2	12	2007	1	47	52	2007-12-02
21838	1080	4.0	28	12	2007	14	5	22	2007-12-28
21838	1517	4.5	28	12	2007	14	5	41	2007-12-28
21838	1527	5.0	2	12	2007	2	22	38	2007-12-02
21838	1884	4.5	2	12	2007	2	22	29	2007-12-02
21838	2683	4.5	28	12	2007	14	6	14	2007-12-28
21838	3033	3.0	28	12	2007	14	6	11	2007-12-28
21838	3052	5.0	2	12	2007	1	50	11	2007-12-02
21838	3996	4.5	3	12	2007	23	28	30	2007-12-03
21838	4011	4.0	24	1	2008	10	28	14	2008-01-24
21838	4027	3.0	24	1	2008	10	29	0	2008-01-24
21838	4226	4.5	3	12	2007	23	29	12	2007-12-03
21838	4816	4.5	2	12	2007	2	18	16	2007-12-02
21838	4878	5.0	2	12	2007	1	44	24	2007-12-02
21838	4973	4.5	28	12	2007	14	10	42	2007-12-28
21838	4993	4.5	3	12	2007	23	28	37	2007-12-03
21838	5952	4.5	3	12	2007	23	28	23	2007-12-03
21838	6365	3.0	3	12	2007	23	29	44	2007-12-03
21838	6378	4.5	2	12	2007	1	55	37	2007-12-02
21838	6711	4.0	28	12	2007	14	15	13	2007-12-28
21838	7361	4.5	28	12	2007	14	10	45	2007-12-28
21838	7438	4.5	3	12	2007	23	28	26	2007-12-03
21838	8874	3.5	28	12	2007	14	5	25	2007-12-28
21838	33004	5.0	2	12	2007	1	55	9	2007-12-02
21838	34405	5.0	2	12	2007	2	1	11	2007-12-02
21838	38061	3.5	24	1	2008	10	27	57	2008-01-24
21838	47610	5.0	2	12	2007	2	15	47	2007-12-02
21838	48780	5.0	2	12	2007	2	17	19	2007-12-02
21838	51255	4.5	28	12	2007	14	5	16	2007-12-28
21838	52973	4.0	2	12	2007	2	34	53	2007-12-02
21838	53125	3.0	28	12	2007	14	16	33	2007-12-28
21838	54259	3.5	5	1	2008	19	19	15	2008-01-05
21838	54503	2.0	29	12	2007	22	34	53	2007-12-29
21947	111	5.0	11	3	2007	16	8	41	2007-03-11
21947	434	2.5	26	1	2008	23	7	44	2008-01-26
21947	1089	4.5	26	1	2008	22	43	48	2008-01-26
21947	1090	4.5	26	1	2008	22	43	41	2008-01-26
21947	1198	3.0	26	1	2008	22	55	18	2008-01-26
21947	1206	4.5	26	1	2008	22	41	58	2008-01-26
21947	1208	4.5	26	1	2008	22	41	32	2008-01-26
21947	1653	4.5	26	1	2008	22	42	26	2008-01-26
21947	1729	4.5	26	1	2008	22	42	53	2008-01-26
21947	2692	3.5	26	1	2008	22	43	52	2008-01-26
21947	2701	2.5	26	1	2008	23	5	32	2008-01-26
21947	3527	4.5	26	1	2008	22	44	36	2008-01-26
21947	4262	4.5	26	1	2008	22	43	56	2008-01-26
21947	7090	4.5	26	1	2008	22	42	37	2008-01-26
21947	8361	1.5	26	1	2008	22	59	9	2008-01-26
21947	27904	4.0	28	2	2007	0	3	46	2007-02-28
21947	30707	3.5	25	11	2007	17	59	37	2007-11-25
21947	34048	2.5	29	4	2007	21	27	40	2007-04-29
21947	34162	2.5	28	2	2007	0	22	49	2007-02-28
21947	38061	2.5	25	11	2007	17	58	52	2007-11-25
21947	40819	4.5	26	1	2008	22	45	6	2008-01-26
21947	44195	4.0	28	2	2007	0	7	2	2007-02-28
21947	45499	3.0	17	7	2007	21	18	41	2007-07-17
21947	45720	3.5	28	2	2007	0	4	28	2007-02-28
21947	45728	3.5	24	2	2007	19	31	21	2007-02-24
21947	48304	3.5	26	1	2008	22	44	44	2008-01-26
21947	48385	3.5	27	2	2007	23	59	47	2007-02-27
21947	48394	5.0	25	11	2007	17	51	1	2007-11-25
21947	48774	3.5	18	2	2007	21	11	19	2007-02-18
21947	48780	4.5	26	1	2008	22	43	44	2008-01-26
21947	49272	4.5	18	2	2007	21	12	56	2007-02-18
21947	49530	3.0	6	4	2007	1	21	48	2007-04-06
21947	51080	3.0	25	11	2007	17	53	35	2007-11-25
21947	51662	3.5	2	6	2007	17	10	56	2007-06-02
21947	53000	3.5	25	11	2007	17	50	28	2007-11-25
21947	53125	2.0	27	5	2007	1	43	45	2007-05-27
21947	53464	2.0	20	8	2007	12	24	29	2007-08-20
21947	53894	3.5	2	1	2008	0	29	10	2008-01-02
21947	53972	3.5	17	7	2007	21	16	29	2007-07-17
21947	53996	4.0	2	8	2007	1	40	39	2007-08-02
21947	54286	4.0	14	10	2007	22	21	38	2007-10-14
22061	1	3.5	29	1	2007	17	8	23	2007-01-29
22061	2	2.5	29	1	2007	17	10	53	2007-01-29
22061	19	1.0	29	1	2007	17	21	18	2007-01-29
22061	110	3.5	29	1	2007	17	2	23	2007-01-29
22061	231	1.0	29	1	2007	17	19	4	2007-01-29
22061	253	3.5	16	8	2007	0	32	29	2007-08-16
22061	260	4.0	29	1	2007	17	6	15	2007-01-29
22061	296	3.0	29	1	2007	16	36	51	2007-01-29
22061	316	4.5	29	1	2007	17	18	48	2007-01-29
22061	318	4.5	29	1	2007	17	0	20	2007-01-29
22061	344	1.5	29	1	2007	17	12	12	2007-01-29
22061	356	3.5	29	1	2007	17	15	51	2007-01-29
22061	357	3.5	29	1	2007	17	2	11	2007-01-29
22061	364	3.5	29	1	2007	17	3	46	2007-01-29
22061	367	1.5	29	1	2007	17	19	7	2007-01-29
22061	480	3.5	16	8	2007	0	32	19	2007-08-16
22061	500	3.5	29	1	2007	17	17	33	2007-01-29
22061	527	3.5	29	1	2007	17	2	28	2007-01-29
22061	551	4.0	29	1	2007	17	22	7	2007-01-29
22061	586	1.5	29	1	2007	17	20	16	2007-01-29
22061	597	3.0	29	1	2007	17	19	1	2007-01-29
22061	608	2.0	29	1	2007	16	32	15	2007-01-29
22061	750	4.0	29	1	2007	17	17	13	2007-01-29
22061	778	2.0	29	1	2007	17	11	57	2007-01-29
22061	780	4.0	29	1	2007	17	2	1	2007-01-29
22061	788	2.5	29	1	2007	17	52	45	2007-01-29
22061	924	5.0	29	1	2007	16	48	37	2007-01-29
22061	1073	3.5	29	1	2007	17	7	25	2007-01-29
22061	1080	4.0	29	1	2007	17	16	48	2007-01-29
22061	1089	2.0	29	1	2007	16	38	1	2007-01-29
22061	1097	5.0	29	1	2007	16	46	21	2007-01-29
22061	1127	3.5	29	1	2007	17	10	10	2007-01-29
22061	1136	5.0	29	1	2007	17	17	43	2007-01-29
22061	1196	4.0	29	1	2007	17	6	12	2007-01-29
22061	1198	4.0	29	1	2007	17	18	42	2007-01-29
22061	1208	4.5	24	3	2007	6	9	3	2007-03-24
22061	1210	4.0	29	1	2007	17	6	10	2007-01-29
22061	1213	3.5	29	1	2007	16	39	16	2007-01-29
22061	1225	3.5	29	1	2007	17	21	47	2007-01-29
22061	1246	4.0	29	1	2007	17	13	5	2007-01-29
22061	1258	4.0	29	1	2007	17	21	59	2007-01-29
22061	1265	4.0	29	1	2007	17	6	47	2007-01-29
22061	1270	3.5	16	8	2007	0	33	31	2007-08-16
22061	1291	3.5	29	1	2007	17	20	8	2007-01-29
22061	1333	4.0	29	1	2007	17	28	39	2007-01-29
22061	1391	4.0	29	1	2007	16	41	46	2007-01-29
22061	1407	2.5	29	1	2007	17	22	34	2007-01-29
22061	1517	3.5	29	1	2007	17	21	8	2007-01-29
22061	1527	4.0	29	1	2007	17	6	53	2007-01-29
22061	1580	3.0	29	1	2007	17	10	40	2007-01-29
22061	1584	4.5	29	1	2007	16	48	2	2007-01-29
22061	1608	2.5	29	1	2007	17	57	53	2007-01-29
22061	1641	3.5	29	1	2007	17	22	58	2007-01-29
22061	1645	4.0	29	1	2007	16	44	9	2007-01-29
22061	1676	4.0	29	1	2007	17	24	30	2007-01-29
22061	1682	4.0	29	1	2007	16	59	13	2007-01-29
22061	1704	4.0	29	1	2007	16	32	37	2007-01-29
22061	1721	4.5	29	1	2007	17	19	38	2007-01-29
22061	1732	2.5	29	1	2007	17	23	42	2007-01-29
22061	1784	3.0	29	1	2007	17	21	11	2007-01-29
22061	1917	3.5	29	1	2007	17	10	7	2007-01-29
22061	1923	3.0	29	1	2007	17	20	51	2007-01-29
22061	1954	2.0	24	3	2007	6	11	18	2007-03-24
22061	2012	3.5	29	1	2007	17	2	56	2007-01-29
22061	2028	4.0	29	1	2007	16	34	51	2007-01-29
22061	2054	2.0	29	1	2007	17	12	2	2007-01-29
22061	2115	3.0	29	1	2007	17	22	22	2007-01-29
22061	2291	3.5	29	1	2007	17	9	39	2007-01-29
22061	2321	4.0	29	1	2007	17	25	13	2007-01-29
22061	2324	4.0	29	1	2007	17	24	1	2007-01-29
22061	2329	4.0	29	1	2007	17	16	5	2007-01-29
22061	2353	3.0	29	1	2007	17	24	27	2007-01-29
22061	2355	4.0	29	1	2007	17	1	56	2007-01-29
22061	2396	3.5	29	1	2007	17	20	27	2007-01-29
22061	2424	2.0	29	1	2007	17	28	8	2007-01-29
22061	2571	4.5	29	1	2007	16	33	31	2007-01-29
22061	2617	2.5	29	1	2007	17	23	46	2007-01-29
22061	2683	4.0	29	1	2007	17	20	57	2007-01-29
22061	2700	4.0	29	1	2007	17	22	47	2007-01-29
22061	2701	3.0	29	1	2007	17	28	12	2007-01-29
22061	2706	3.5	16	8	2007	0	33	52	2007-08-16
22061	2710	4.5	29	1	2007	17	3	5	2007-01-29
22061	2716	4.0	29	1	2007	17	6	50	2007-01-29
22061	2762	4.0	29	1	2007	16	38	26	2007-01-29
22061	2858	4.5	29	1	2007	16	32	4	2007-01-29
22061	2959	4.0	29	1	2007	17	2	8	2007-01-29
22061	2985	3.5	29	1	2007	17	26	18	2007-01-29
22061	2987	4.0	29	1	2007	17	21	14	2007-01-29
22061	3033	4.0	29	1	2007	17	28	0	2007-01-29
22061	3052	4.5	29	1	2007	16	34	59	2007-01-29
22061	3471	4.0	29	1	2007	16	48	42	2007-01-29
22061	3578	3.5	29	1	2007	17	20	31	2007-01-29
22061	3751	3.5	29	1	2007	17	23	38	2007-01-29
22061	3793	3.5	29	1	2007	17	7	22	2007-01-29
22061	3996	3.5	16	8	2007	0	33	18	2007-08-16
22061	4306	3.5	29	1	2007	17	20	46	2007-01-29
22061	4308	5.0	29	1	2007	16	42	43	2007-01-29
22061	4816	3.0	29	1	2007	17	17	35	2007-01-29
22061	4993	4.0	29	1	2007	16	56	34	2007-01-29
22061	4995	3.5	29	1	2007	17	16	21	2007-01-29
22061	5378	3.5	29	1	2007	16	40	34	2007-01-29
22061	5445	3.0	29	1	2007	17	10	36	2007-01-29
22061	5669	3.5	29	1	2007	17	55	48	2007-01-29
22061	5952	4.0	29	1	2007	16	56	40	2007-01-29
22061	6333	3.5	29	1	2007	17	7	17	2007-01-29
22061	6365	3.5	16	8	2007	0	31	50	2007-08-16
22061	6377	3.5	29	1	2007	17	2	38	2007-01-29
22061	6539	3.5	29	1	2007	17	24	22	2007-01-29
22061	6807	4.5	29	1	2007	17	3	29	2007-01-29
22061	6863	3.5	29	1	2007	17	33	26	2007-01-29
22061	6874	4.0	29	1	2007	17	6	33	2007-01-29
22061	6934	3.5	16	8	2007	0	31	48	2007-08-16
22061	7090	5.0	29	1	2007	16	33	34	2007-01-29
22061	7143	3.5	29	1	2007	17	55	55	2007-01-29
22061	7153	4.0	29	1	2007	16	56	0	2007-01-29
22061	7361	3.5	29	1	2007	17	9	36	2007-01-29
22061	7438	4.0	29	1	2007	17	6	30	2007-01-29
22061	7458	4.0	29	1	2007	17	56	27	2007-01-29
22061	8360	4.5	24	3	2007	6	22	48	2007-03-24
22061	8464	3.5	29	1	2007	17	54	3	2007-01-29
22061	8622	4.5	29	1	2007	17	2	31	2007-01-29
22061	8961	4.0	29	1	2007	17	6	37	2007-01-29
22061	30793	3.0	29	1	2007	17	11	14	2007-01-29
22061	32587	2.5	29	1	2007	17	11	40	2007-01-29
22061	33493	3.5	29	1	2007	16	40	41	2007-01-29
22061	33794	3.0	29	1	2007	17	11	24	2007-01-29
22061	34048	3.5	29	1	2007	17	54	0	2007-01-29
22061	39183	5.0	29	1	2007	16	31	13	2007-01-29
22061	40819	2.5	29	1	2007	17	30	50	2007-01-29
22061	41566	3.0	29	1	2007	17	11	7	2007-01-29
22061	41569	3.0	29	1	2007	17	10	47	2007-01-29
22061	44555	4.5	14	8	2007	20	6	59	2007-08-14
22061	45447	2.5	29	1	2007	17	53	33	2007-01-29
22061	45722	4.0	29	1	2007	16	46	43	2007-01-29
22061	46723	4.0	18	5	2007	2	45	10	2007-05-18
22061	48394	3.5	18	3	2007	17	37	54	2007-03-18
22061	51662	4.5	18	4	2007	1	55	16	2007-04-18
22061	53894	4.0	5	8	2007	4	35	50	2007-08-05
22066	32	4.0	5	12	2007	19	4	46	2007-12-05
22066	47	3.5	2	12	2007	21	11	5	2007-12-02
22066	50	4.0	2	12	2007	21	4	53	2007-12-02
22066	293	4.5	2	12	2007	21	9	23	2007-12-02
22066	296	3.5	2	12	2007	21	9	5	2007-12-02
22066	356	3.0	2	12	2007	21	15	0	2007-12-02
22066	480	3.0	2	12	2007	21	15	4	2007-12-02
22066	541	3.5	2	12	2007	21	24	22	2007-12-02
22066	608	2.5	2	12	2007	21	1	51	2007-12-02
22066	648	3.0	2	12	2007	21	15	38	2007-12-02
22066	733	3.0	5	12	2007	19	5	22	2007-12-05
22066	750	5.0	2	12	2007	21	1	35	2007-12-02
22066	780	3.0	2	12	2007	21	20	23	2007-12-02
22066	903	2.5	9	12	2007	15	55	55	2007-12-09
22066	924	5.0	2	12	2007	21	5	44	2007-12-02
22066	1080	5.0	4	12	2007	20	42	7	2007-12-04
22066	1136	5.0	2	12	2007	21	2	50	2007-12-02
22066	1199	3.5	15	12	2007	13	6	19	2007-12-15
22066	1206	4.0	2	12	2007	21	24	14	2007-12-02
22066	1208	5.0	2	12	2007	21	0	55	2007-12-02
22066	1225	5.0	2	12	2007	21	11	48	2007-12-02
22066	1258	3.5	5	12	2007	13	59	29	2007-12-05
22066	1270	4.5	2	12	2007	21	34	37	2007-12-02
22066	1580	3.0	2	12	2007	21	16	28	2007-12-02
22066	1704	3.5	2	12	2007	21	22	16	2007-12-02
22066	1721	3.0	5	12	2007	19	5	37	2007-12-05
22066	1732	4.5	9	12	2007	15	57	44	2007-12-09
22066	1917	3.0	2	12	2007	21	23	17	2007-12-02
22066	2028	4.0	2	12	2007	21	16	5	2007-12-02
22066	2329	4.5	2	12	2007	21	0	50	2007-12-02
22066	2571	4.5	2	12	2007	21	2	44	2007-12-02
22066	2712	3.5	5	12	2007	13	59	41	2007-12-05
22066	2858	3.0	2	12	2007	21	18	17	2007-12-02
22066	2959	4.5	2	12	2007	21	1	45	2007-12-02
22066	3052	4.5	25	1	2008	22	6	54	2008-01-25
22066	3578	4.0	2	12	2007	21	20	42	2007-12-02
22066	3897	4.0	2	12	2007	21	22	37	2007-12-02
22066	3949	4.0	2	12	2007	21	3	33	2007-12-02
22066	4027	5.0	14	2	2008	17	33	26	2008-02-14
22066	4370	2.0	5	12	2007	13	59	36	2007-12-05
22066	4995	4.5	2	12	2007	21	6	11	2007-12-02
22066	5418	3.0	2	12	2007	21	22	6	2007-12-02
22066	5952	4.0	4	12	2007	20	42	59	2007-12-04
22066	5995	4.5	2	12	2007	21	3	14	2007-12-02
22066	6016	3.5	2	12	2007	21	8	33	2007-12-02
22066	6807	4.5	4	12	2007	20	43	34	2007-12-04
22066	7153	4.0	4	12	2007	20	42	18	2007-12-04
22066	7361	2.0	2	12	2007	21	18	0	2007-12-02
22066	8784	4.0	2	12	2007	20	58	29	2007-12-02
22066	32587	2.5	2	12	2007	21	21	20	2007-12-02
22066	33004	4.0	5	12	2007	14	2	8	2007-12-05
22066	34405	3.5	2	12	2007	21	29	25	2007-12-02
22066	44191	4.0	2	12	2007	20	59	25	2007-12-02
22066	47610	4.0	2	12	2007	21	29	18	2007-12-02
22066	48043	5.0	2	12	2007	20	59	36	2007-12-02
22066	51662	3.0	25	1	2008	22	6	28	2008-01-25
22066	52328	3.5	24	1	2008	18	28	22	2008-01-24
22066	54286	3.0	2	12	2007	21	18	39	2007-12-02
22125	293	4.5	1	4	2007	1	48	13	2007-04-01
22125	508	4.5	18	12	2007	23	9	5	2007-12-18
22125	1127	4.0	29	5	2007	22	54	0	2007-05-29
22125	1704	4.0	24	6	2007	0	32	21	2007-06-24
22125	2985	4.0	6	11	2007	0	32	43	2007-11-06
22125	3033	3.5	5	2	2007	23	47	49	2007-02-05
22125	3527	3.5	27	1	2008	1	23	9	2008-01-27
22125	3994	4.0	15	4	2007	22	53	35	2007-04-15
22125	4973	4.0	10	6	2007	1	13	21	2007-06-10
22125	4975	3.0	9	5	2007	23	27	11	2007-05-09
22125	8529	3.5	10	5	2007	22	56	46	2007-05-10
22125	38061	4.0	30	4	2007	0	40	59	2007-04-30
22125	39292	3.5	29	12	2007	0	4	55	2007-12-29
22125	46723	4.0	14	2	2007	1	27	5	2007-02-14
22125	46965	3.5	13	2	2007	0	36	16	2007-02-13
22125	46970	3.5	19	2	2007	0	52	17	2007-02-19
22125	46976	3.5	6	11	2007	0	33	0	2007-11-06
22125	47610	3.5	28	1	2007	2	24	32	2007-01-28
22125	48043	4.5	6	1	2008	23	31	18	2008-01-06
22125	48304	3.5	10	6	2007	15	58	7	2007-06-10
22125	48516	4.0	1	3	2007	2	10	38	2007-03-01
22125	48696	4.0	29	4	2007	12	59	32	2007-04-29
22125	48780	4.0	28	1	2007	23	35	15	2007-01-28
22125	51077	3.0	22	7	2007	0	30	26	2007-07-22
22125	51255	4.0	24	6	2007	13	34	25	2007-06-24
22125	51662	3.5	2	9	2007	22	58	11	2007-09-02
22125	52281	4.5	6	10	2007	2	52	19	2007-10-06
22125	52328	3.5	10	2	2008	2	0	38	2008-02-10
22125	52973	4.0	14	10	2007	1	43	24	2007-10-14
22125	53000	3.5	1	12	2007	23	39	58	2007-12-01
22125	53121	3.5	7	10	2007	23	36	22	2007-10-07
22125	53125	3.5	15	10	2007	0	8	16	2007-10-15
